,ar,ma,armax,sarma,sarimax,real
2016-10-26,-0.03659952363085668,-0.03675955911358868,1.7218634627704243,-5.721299677529681e-08,1.7429043292081599,0.3827706939037334
2016-10-27,-0.03659952363085668,-0.03675955911358868,2.5467230796071108,-1.1682848910196563e-07,2.5658681164587214,1.7945295547345141
2016-10-28,-0.03659952363085668,-0.03675955911358868,-0.4975186265535214,9.572048668289764e-08,-0.47228393108614397,-0.4407067539288212
2016-10-31,-0.03659952363085668,-0.03675955911358868,-0.18743112732150255,6.540740773120957e-08,-0.16316536486758396,-0.9074967379855248
2016-11-01,-0.03659952363085668,-0.03675955911358868,-2.011759429879153,-1.0954843095615466e-07,-1.9839452236859834,-1.943267767891288
2016-11-02,-0.03659952363085668,-0.03675955911358868,-3.658810533374952,-1.484820132151259e-08,-3.627956235938813,-1.8223148262424327
2016-11-03,-0.03659952363085668,-0.03675955911358868,1.2974427127187644,1.0202781839167434e-07,1.3182933401188817,1.0440777532280565
2016-11-04,-0.03659952363085668,-0.03675955911358868,-0.8684258311109424,-2.6648082140062213e-08,-0.8428008532213703,-1.33179239794885
2016-11-07,-0.03659952363085668,-0.03675955911358868,2.8497314198798347,-7.927593366292256e-08,2.86814708274408,1.7686889824846341
2016-11-08,-0.03659952363085668,-0.03675955911358868,1.35926866235102,5.425579422670201e-08,1.3807336997140405,0.9147050735828
2016-11-09,-0.03659952363085668,-0.03675955911358868,-4.538127703514833,4.8544947931794166e-08,-4.50771909306956,0.2039371447148941
2016-11-10,-0.03659952363085668,-0.03675955911358868,-0.6085108015079226,-6.655649811485463e-08,-0.5847162821239189,0.15829877042456975
2016-11-11,-0.03659952363085668,-0.03675955911358868,-1.940372411673617,-1.6758585889945425e-08,-1.9131427432840606,-4.041552487788847
2016-11-14,-0.03659952363085668,-0.03675955911358868,0.38778917512411953,6.499760897920941e-08,0.410531467233905,1.6705969204633409
2016-11-15,-0.03659952363085668,-0.03675955911358868,0.9602858623391586,-1.0562967370568432e-08,0.9826466552503029,1.1108344200968068
2016-11-16,-0.03659952363085668,-0.03675955911358868,-0.7569541894657814,-5.299848078436218e-08,-0.7307878026347604,-1.0757618600006569
2016-11-17,-0.03659952363085668,-0.03675955911358868,0.8707242544960575,2.989988416804007e-08,0.8930601754425539,0.5553063701162264
2016-11-18,-0.03659952363085668,-0.03675955911358868,-2.578861364511041,3.493280664312476e-08,-2.550067754480391,-1.8407758781045058
2016-11-21,-0.03659952363085668,-0.03675955911358868,-0.19049816441088574,-3.9861170997181485e-08,-0.16595707443054483,0.0937659794684853
2016-11-22,-0.03659952363085668,-0.03675955911358868,-0.09253112993426335,-1.5184554510914816e-08,-0.06739873799168247,1.4051602711322886
2016-11-23,-0.03659952363085668,-0.03675955911358868,-0.39992401794107557,4.093026179459167e-08,-0.37546696676774743,0.06929380256839313
2016-11-24,-0.03659952363085668,-0.03675955911358868,-0.39322041984082257,-2.5825267856360455e-09,-0.36858372135163114,-0.6462242639873383
2016-11-25,-0.03659952363085668,-0.03675955911358868,-0.9202168023628967,-3.4957292857292e-08,-0.8942785365390489,-0.6271719107456053
2016-11-28,-0.03659952363085668,-0.03675955911358868,-0.9938298552448923,1.5869201345375688e-08,-0.9672779681103594,-1.589520715451942
2016-11-29,-0.03659952363085668,-0.03675955911358868,0.7830749214031694,2.454015425174845e-08,0.8057127991273803,1.23515373497034
2016-11-30,-0.03659952363085668,-0.03675955911358868,0.8502067762888024,-2.349030809238681e-08,0.8721610663755077,1.1966114288902263
2016-12-01,-0.03659952363085668,-0.03675955911358868,0.990440586406476,-1.2422483897161226e-08,1.011660413532316,0.6723982658350725
2016-12-02,-0.03659952363085668,-0.03675955911358868,-1.3648614429668307,2.5471957765591776e-08,-1.338194264597845,-1.1976099531535112
2016-12-05,-0.03659952363085668,-0.03675955911358868,1.1766288699180139,1.0047304610416864e-09,1.1974557568080877,1.3985975228233416
2016-12-06,-0.03659952363085668,-0.03675955911358868,4.736922446323672,-2.2770987254257505e-08,4.7504316400291255,5.057484578265581
2016-12-07,-0.03659952363085668,-0.03675955911358868,1.1956317212801058,7.976288711634086e-09,1.2170842135163995,2.472640815903171
2016-12-08,-0.03659952363085668,-0.03675955911358868,4.3233567618906745,1.6903799273773647e-08,4.338388592194993,5.274403450797727
2016-12-09,-0.03659952363085668,-0.03675955911358868,-0.8028150820940771,-1.3584533390023106e-08,-0.7776995736776703,-1.1359185473196587
2016-12-12,-0.03659952363085668,-0.03675955911358868,-0.6742296860862721,-9.566897948051689e-09,-0.6489836231184191,0.3693169463253154
2016-12-13,-0.03659952363085668,-0.03675955911358868,1.4302261214193246,1.5657608297386575e-08,1.4513934163468682,1.226478458137814
2016-12-14,-0.03659952363085668,-0.03675955911358868,-1.664698795331898,2.314040679369914e-09,-1.6367457688465645,-1.2924050287642097
2016-12-15,-0.03659952363085668,-0.03675955911358868,2.437914123967126,-1.4657320135875253e-08,2.4568898145679308,2.250425549333035
2016-12-16,-0.03659952363085668,-0.03675955911358868,0.2972498318533616,3.6692808721274696e-09,0.32039533209410087,0.7002772768045284
2016-12-19,-0.03659952363085668,-0.03675955911358868,-1.2180840764394363,1.1450636170653894e-08,-1.1915292822842807,-2.3246522233791422
2016-12-20,-0.03659952363085668,-0.03675955911358868,0.6277171128529937,-7.678767491991159e-09,0.6502424312908889,1.6069866047746295
2016-12-21,-0.03659952363085668,-0.03675955911358868,-0.9368442676252688,-7.073296525931297e-09,-0.9109435035782408,-0.440441588064977
2016-12-22,-0.03659952363085668,-0.03675955911358868,-0.2104834314252228,9.498565004945724e-09,-0.1860906264057343,-0.42228881718948674
2016-12-23,-0.03659952363085668,-0.03675955911358868,0.11621124553801891,2.519298293183552e-09,0.14018381151811218,0.4240796581618911
2016-12-26,-0.03659952363085668,-0.03675955911358868,-0.02398408385261355,-9.325735232117569e-09,-1.1497828893640289e-10,0.0
2016-12-27,-0.03659952363085668,-0.03675955911358868,-0.27242945222680093,1.4146827161920373e-09,-0.24789841933199624,-0.40216723113242203
2016-12-28,-0.03659952363085668,-0.03675955911358868,-0.5319958692648401,7.643367104529172e-09,-0.506851136052324,-0.5047542541624983
2016-12-29,-0.03659952363085668,-0.03675955911358868,-0.6224035004086307,-4.216619497800462e-09,-0.5971838096196604,-0.5275792128472512
2016-12-30,-0.03659952363085668,-0.03675955911358868,0.5064090202852061,-5.07511511309885e-09,0.5294867878141533,1.1627785776375354
